ID,Account_Number_of_Vendor_or_Creditor
4500172682_1,0
4500172683_1,0
4500172699_1,0
4210141325_80,0
4500167704_20,0
4210141334_10,0
4210141325_150,0
4210141341_10,0
4210141346_10,0
4500172651_10,0
4500172702_1,0
4210140472_10,0
4210141325_170,0
4500172694_1,0
4210141339_20,0
4210141348_10,0
4210141339_30,0
4210141322_10,0
4210140974_40,0
4500172680_1,0
4500172679_1,0
4220039864_20,0
4500172716_1,0
4500172073_30,0
4220039945_10,0
4210141354_10,0
4210141332_10,0
4210141188_10,0
4500172695_1,0
4500172652_10,0
4500172697_1,0
4210141349_10,0
4210141349_30,0
4210141349_20,0
4210141349_40,0
4210141349_50,0
4500172700_1,0
4500172671_10,0
4500172653_10,0
4210141254_10,0
4210141335_20,0
4210141335_10,0
4210141360_10,0
4210141254_30,0
4500172685_1,0
4210141327_10,0
4210141359_10,0
4210140858_30,0
4500172659_10,0
4500171375_30,0
4210133499_40,0
4210133499_50,0
4500172669_100,0
4500172669_90,0
4500172669_80,0
4500172669_70,0
4500172669_60,0
4500172669_50,0
4500172669_40,0
4500171363_10,0
4500172707_1,0
4500172693_1,0
4500172708_1,0
4500172667_1,0
4500172712_1,0
4500172698_10,0
4500172678_1,0
4210141352_10,0
6000037734_10,0
4210138234_40,0
4500172711_1,0
4500172669_110,0
4220039949_10,0
4500172669_120,0
4500172669_140,0
4210141336_40,0
4210141336_60,0
4210141336_70,0
4210141336_20,0
4210141336_30,0
4210141336_50,0
4210141355_10,0
4500172715_1,0
4500172717_1,0
4220039951_10,0
4500172714_1,0
4500172677_1,0
4500172684_1,0
4500172681_1,0
4210141331_10,0
4500172669_10,0
4500172669_20,0
4500172669_30,0
4500172669_150,0
4500172669_130,0
4500172657_10,0
4210139365_10,0
4500172692_1,0
4500172662_10,0
4210141351_10,0
4210141297_10,0
4210141338_10,0
4210141347_10,0
4210141353_10,0
4210141342_10,0
4210141343_10,0
4210141321_10,0
4210138499_10,0
4210141324_10,0
4210141320_10,0
4500172719_1,0
4210141337_10,0
4210141337_30,0
4500172691_1,0
4210141320_30,0
4210141320_20,0
4500172668_10,0
4500172668_20,0
4210141320_50,0
4210141350_10,0
4210141333_10,0
4210141324_20,0
4210141325_140,0
4210141325_130,0
4210141191_50,0
4210141191_20,0
4210141191_10,0
4210141325_110,0
4210141325_330,0
4210141325_320,0
4210141325_260,0
4210141325_160,0
4500172665_1,0
4220039954_10,0
4220039855_20,0
4210141325_30,0
4210141325_20,0
4500171925_10,0
4210141325_10,0
4210141325_120,0
4500172666_1,0
4220039952_10,0
4210141324_30,0
4500172568_10,0
4500172660_10,0
4210141320_40,0
4210141328_10,0
4210141330_10,0
4210141358_10,0
4220039944_10,0
4210141344_10,0
45005987_10,0
4500172690_1,0
4210141340_10,0
4220039942_10,0
45005985_10,0
45005984_10,0
4500172687_1,0
4210141345_10,0
4500172664_10,0
4210140984_10,0
4500172696_1,0
4500172658_10,0
45005983_10,0
4500172701_1,0
4500172718_1,0
4500172670_1,0
4220039948_10,0
4500172661_10,0
45005904_10,0
4500172720_20,0
4500172722_10,0
4500172724_20,0
4500172724_10,0
4500172720_10,0
4500172721_10,0
4500172726_10,0
4500172721_20,0
4400010100_10,0
4400010101_10,0
4000006770_10,0
4500172538_40,0
4220039958_10,0
4500172538_60,0
4500172780_1,0
4500172538_100,0
4500172538_90,0
4500172538_70,0
4500172538_110,0
4500172538_80,0
4500172538_120,0
4500172538_130,0
4500170123_10,0
4500170123_30,0
4500172790_1,0
4220039960_10,0
4500172755_1,0
4220038152_40,0
4210140939_350,0
4220038151_20,0
4500172663_70,0
4210141365_10,0
4210140939_270,0
4500172663_40,0
4500172798_1,0
4500172663_100,0
4500172538_170,0
4500172538_180,0
4500172538_200,0
4500172803_1,0
4500172538_220,0
4500172538_250,0
4210141379_10,0
4500172538_260,0
4500172538_400,0
4500172538_210,0
4500172538_140,0
4500170123_50,0
4500170123_40,0
4210140917_10,0
4500172538_150,0
4210140899_20,0
4500172538_190,0
4210141361_10,0
4300012610_10,0
4500172663_110,0
4300012645_10,0
4300012645_30,0
4500172800_1,0
4300012645_20,0
4500172778_1,0
4500172742_1,0
4220038223_20,0
4210141382_10,0
4500172788_1,0
4500172786_1,0
4500172787_1,0
4300012610_100,0
4500172762_10,0
4210140939_110,0
4300012610_80,0
4210140939_240,0
4210140939_180,0
4500172799_1,0
4300012610_20,0
4210140939_160,0
4210140939_150,0
4300012610_30,0
4300012610_40,0
4300012610_60,0
4500172663_90,0
4500172538_160,0
4500172538_300,0
4500172741_1,0
4500172538_230,0
4500172538_240,0
4500172538_270,0
4500172538_280,0
4300012610_70,0
4210141329_10,0
4500172538_330,0
4500172781_1,0
4500172793_1,0
4500172538_340,0
4500172772_1,0
4500172663_80,0
4210141206_10,0
4500172763_10,0
4500172538_350,0
4500172538_360,0
4500172538_370,0
4500172538_380,0
4500172538_390,0
4500172774_10,0
4500172764_10,0
4500172538_410,0
4500172538_20,0
4500172538_290,0
4500172538_310,0
4500172538_30,0
4500172538_50,0
4220039959_10,0
4500172538_320,0
4500172765_10,0
4210135620_170,0
4300012675_30,0
4210141374_20,0
4210141374_10,0
6000037735_20,0
6000037735_10,0
4400010250_10,0
4300012675_20,0
4300012675_40,0
4300012675_50,0
4300012675_10,0
4210141369_10,0
4500172663_120,0
5500008067_10,0
4220037389_40,0
4500172796_1,0
4500172775_1,0
4500172729_10,0
4210135620_180,0
4500172729_20,0
5500008068_10,0
4500172663_30,0
4500172737_1,0
4500172731_10,0
4220038709_30,0
4500172739_1,0
4500172791_1,0
4210141114_30,0
4500158477_780,0
4210141114_20,0
4500158477_770,0
4500166529_10,0
4210141114_10,0
4500172734_10,0
4500122652_10,0
4500150982_10,0
4210141372_10,0
4210141108_90,0
4500172746_30,0
4500172746_20,0
4500172746_10,0
4500172746_40,0
4210141376_10,0
4500172752_10,0
4500172736_10,0
4500172740_1,0
4500172738_1,0
4500172760_10,0
4500172754_1,0
4210141114_40,0
4500158477_750,0
4500156190_10,0
4500172744_40,0
4500172744_50,0
4500172744_10,0
4500158477_790,0
4500172797_1,0
4210141371_10,0
4500172728_10,0
4500172802_1,0
4220038379_30,0
4220038379_60,0
4500172761_20,0
4500172761_10,0
4220038275_60,0
4500172770_10,0
4220039956_10,0
4500172748_10,0
4500172749_10,0
4500172756_10,0
5500008300_10,0
4500172727_10,0
4210141195_20,0
4500172744_30,0
4500172744_20,0
4210141381_10,0
4500172663_50,0
4500171946_10,0
4220038640_40,0
4500172776_1,0
4500172769_1,0
4500156189_10,0
4500156188_10,0
4210135166_80,0
4500156186_10,0
4500156184_10,0
4500156183_10,0
4500172782_10,0
4500158477_740,0
4500158477_720,0
4220038640_30,0
4500169761_10,0
4500156326_20,0
4500169646_10,0
5500008220_10,0
4210141368_10,0
4210141375_10,0
4500172779_1,0
4500172785_1,0
4500158477_730,0
4210141363_10,0
4500158477_760,0
4500172768_20,0
4500171888_10,0
4500172733_10,0
4500172733_40,0
4500172733_20,0
4500172733_50,0
4500172733_30,0
4210141367_10,0
4500172789_1,0
4220038299_10,0
4500172801_1,0
4220038299_40,0
4400010251_20,0
4500172750_20,0
4500172750_10,0
4500172768_30,0
4500172792_1,0
4500132528_80,0
5500008065_10,0
4500172753_1,0
4500162398_10,0
4220038205_30,0
4500172805_1,0
4210141383_10,0
4300012724_10,0
4500132528_70,0
4300012721_10,0
4500172732_10,0
4500172795_1,0
4500145380_10,0
4210140231_10,0
4500172804_1,0
4500172771_1,0
4500172747_10,0
4300013133_10,0
4500171459_10,0
4210134611_100,0
4500172806_1,0
4210134611_70,0
4500132528_20,0
4500132528_10,0
4210134611_80,0
4210134611_90,0
4210134611_40,0
4500132528_100,0
4500172784_10,0
4500172783_10,0
4500172745_40,0
4500137971_10,0
4500172732_20,0
4500132528_90,0
4500172676_10,0
4300013134_10,0
4400010251_10,0
4300013134_20,0
4500172743_10,0
4500172735_10,0
4210141362_10,0
4210141362_20,0
4210141362_30,0
4220039957_10,0
4210141384_10,0
4500132528_40,0
4500132528_30,0
4210136341_10,0
4210138872_20,0
4210138872_30,0
4500172794_1,0
4500172663_60,0
4500172663_20,0
4500172663_10,0
4500122652_30,0
4210141114_50,0
4210141337_20,0
4500122652_20,0
4500172768_10,0
4500172758_1,0
4500172759_1,0
4500172757_10,0
4300013134_110,0
4300013134_30,0
4300013134_40,0
4300013134_50,0
4500132528_60,0
4300013134_60,0
4210140415_20,0
4210140415_30,0
4300013134_70,0
4300012795_10,0
4210141195_10,0
4300013134_100,0
4300013134_80,0
4300013134_90,0
4220038192_20,0
4210141380_10,0
4500172809_70,0
4500172832_80,0
4500172809_80,0
4500172809_60,0
4500172809_160,0
4500172832_60,0
4500172809_100,0
4500172887_1,0
4500172809_110,0
4500172809_120,0
4500172832_40,0
4500172809_210,0
6000037736_10,0
4500172809_90,0
4500172832_70,0
4500172832_10,0
4500172809_50,0
4500172832_90,0
4500172892_1,0
4210141143_10,0
4500172832_50,0
4500172832_30,0
4500172832_130,0
4500172832_140,0
4500172809_30,0
4500172832_100,0
4500172832_120,0
4500172809_40,0
4210141399_10,0
4500172757_20,0
4400010254_10,0
4210141103_10,0
4210141389_20,0
4500172883_1,0
4210141160_10,0
4210140860_10,0
4400010252_10,0
4400010252_20,0
4210140975_20,0
4300012977_10,0
4300012974_10,0
4220039961_10,0
4210140980_60,0
4210141170_20,0
4210141170_30,0
4400010253_10,0
4210141194_10,0
4210139158_20,0
4220039850_10,0
4300013141_10,0
4210141170_10,0
4300013146_10,0
4210141402_10,0
4210141397_10,0
4210140069_10,0
4500172837_1,0
4210141395_20,0
4210141395_10,0
4500172870_10,0
4210140543_10,0
4300012978_10,0
4210141076_10,0
4500172855_1,0
4500171106_10,0
4500172824_1,0
4500168948_10,0
5500008225_10,0
4210141386_10,0
4210141392_10,0
4210141392_20,0
4500172888_1,0
4300013145_10,0
4210140573_10,0
4500172891_1,0
4500172809_150,0
4500172809_140,0
4500172809_10,0
4500172809_230,0
4500172809_190,0
4210138978_30,0
4500172809_20,0
4500172809_240,0
4500172809_170,0
4210139066_10,0
4210138978_20,0
4500172832_20,0
4210138978_10,0
4500172809_270,0
4500172809_250,0
4500172809_130,0
4500172809_280,0
4500172809_260,0
4210141406_10,0
4500172832_110,0
4300013142_10,0
4500172821_10,0
4210141389_10,0
4300013140_10,0
4210141409_20,0
6000037738_10,0
4210141409_10,0
4500172834_10,0
4210141388_10,0
4210141388_20,0
4210141388_60,0
4210141205_40,0
4210141388_50,0
4210141388_40,0
4210141388_30,0
4500172851_1,0
4210141388_70,0
4500172848_10,0
4300012725_10,0
4500172812_370,0
4210141387_10,0
4500172818_1,0
4500172812_50,0
4300012602_10,0
4500172825_1,0
4500172886_1,0
4300012602_40,0
4210141416_10,0
4300013136_10,0
4300013137_10,0
4210141394_10,0
4210141394_20,0
4210140140_40,0
4500172884_1,0
4500162628_30,0
4210140140_30,0
4210140140_20,0
4210140140_10,0
6000037737_10,0
4500172812_60,0
4500172812_80,0
4210141398_10,0
4500172812_100,0
4500172812_110,0
4210141400_10,0
4500172812_120,0
4500172505_10,0
6000037740_10,0
4210140798_10,0
4220039950_10,0
4500172859_1,0
4500172819_1,0
4220039967_10,0
4500172875_1,0
4500172845_1,0
4500172881_1,0
4210141404_10,0
4210139384_30,0
4210139384_50,0
4500172812_160,0
4210141298_10,0
4500172812_460,0
4500172867_1,0
4220039964_10,0
4500172812_210,0
4500172812_270,0
4500172812_430,0
4500172815_1,0
4500172812_440,0
4500172766_520,0
4500172812_290,0
4500172812_20,0
4500172812_30,0
4500172882_1,0
4500172282_10,0
4500172879_1,0
4500172812_40,0
4210141403_20,0
4210141403_10,0
4500172860_1,0
4210141093_10,0
4210140328_10,0
4210140328_20,0
4500172839_1,0
4210139971_10,0
4210141417_30,0
4300012602_30,0
4500172766_530,0
4500172766_440,0
45005906_10,0
4210141418_10,0
4500172766_470,0
4500172766_490,0
4210141417_10,0
4210141417_60,0
4210141417_50,0
4300012603_10,0
4210141405_10,0
4500172843_10,0
4300012636_10,0
4500172841_10,0
4500172766_330,0
4210141396_10,0
4210141373_10,0
4500172766_310,0
4210140914_10,0
4210141417_40,0
4500172766_600,0
4210141417_20,0
4500172840_10,0
4500172889_1,0
4500172766_340,0
4220039472_10,0
4210141385_10,0
4220039414_10,0
4210141408_10,0
4210141093_20,0
4210141093_30,0
4500172766_110,0
4500172766_300,0
4210140328_30,0
4500172766_320,0
4210140328_40,0
4210140470_10,0
6000037740_20,0
4500172766_350,0
6000037740_30,0
4210141411_10,0
6000037740_90,0
4500172766_370,0
6000037740_70,0
6000037740_60,0
4500172766_420,0
6000037740_50,0
4500172817_10,0
6000037740_40,0
4500172865_1,0
4500172766_430,0
4500172766_450,0
4500172766_460,0
4210139109_20,0
4210139109_10,0
6000037740_80,0
4500170146_10,0
4500172812_70,0
4500172812_140,0
4210141390_10,0
4500172866_1,0
4210141390_40,0
4220039966_10,0
4210141390_30,0
4210140153_10,0
4210140153_20,0
4210140530_10,0
4220039966_30,0
4220039966_20,0
4300012602_20,0
4210140530_40,0
4210141390_20,0
4500172811_10,0
4210141414_30,0
4210141414_10,0
4500172861_1,0
4210141414_20,0
5500008208_10,0
4500172810_10,0
4220039963_10,0
4500172812_380,0
4500172831_10,0
4500172812_390,0
4500172856_1,0
4220039663_10,0
4500172812_320,0
4500172812_250,0
4500172872_10,0
4500172812_240,0
4500172853_1,0
4210141412_10,0
4500172874_1,0
4500172812_300,0
4500172846_1,0
4500172847_1,0
4500172812_310,0
4500172812_410,0
4500172836_1,0
4500172812_420,0
4500172812_10,0
4500172812_260,0
4500172812_280,0
4500172812_170,0
4500172890_1,0
4500172812_180,0
4210140530_30,0
4210141412_20,0
4500172876_1,0
4210140530_20,0
4500172812_190,0
4500172538_10,0
4500172813_10,0
4500172871_1,0
4500172812_200,0
4500172812_220,0
4500172812_230,0
4210140331_20,0
4210141390_50,0
4500172872_20,0
4500172835_10,0
4500172878_1,0
4500172812_360,0
4300012776_10,0
4500172812_340,0
4500172812_400,0
4500172812_90,0
4500172864_1,0
4500170138_10,0
4210140110_10,0
4500172766_540,0
4500172880_1,0
4500172812_330,0
4210140958_60,0
4220039962_10,0
4500172877_1,0
4500172868_1,0
4500172812_350,0
4500172812_130,0
4500170591_20,0
5500008260_10,0
6000037739_10,0
4500172812_150,0
4220038391_30,0
4500172885_1,0
4220038391_10,0
4210141407_10,0
4500172820_10,0
4500172912_140,0
4220039971_10,0
4210141424_60,0
4210141424_90,0
6000037745_10,0
6000037744_30,0
4210141424_10,0
4210141424_50,0
4210141424_80,0
6000037744_20,0
4500172912_80,0
4500172938_10,0
6000037744_10,0
4500172912_60,0
4500172634_10,0
4500172912_50,0
4210141426_10,0
4210141432_20,0
4210141425_10,0
4500172905_10,0
4500172949_1,0
4500172894_10,0
4500172948_1,0
4210141432_30,0
4300012939_10,0
4210135913_160,0
4210141432_40,0
4500172912_10,0
4210141424_30,0
4500172912_40,0
4500172912_30,0
4500172912_20,0
4500172898_70,0
4210141424_20,0
4500172939_10,0
4500172947_1,0
4300012940_10,0
4500172933_1,0
4500172912_130,0
4500172912_100,0
6000037744_40,0
4210141421_60,0
4400010256_10,0
4400010255_10,0
4210141421_50,0
4210141421_40,0
4220039944_20,0
4500172934_10,0
4210141421_20,0
4500172912_90,0
4300012720_10,0
5500008251_10,0
4500172908_30,0
4210141419_10,0
4500172931_10,0
4300012796_10,0
4500172930_10,0
6000037742_10,0
4500172950_1,0
4500172928_10,0
4500172908_10,0
4500172927_10,0
4400010257_10,0
4500172912_120,0
5500008266_10,0
4500172925_20,0
4500172900_10,0
4220039969_10,0
4500172912_110,0
4220039973_10,0
5500008239_10,0
4500172908_20,0
4220039974_10,0
4210141449_10,0
4210141434_10,0
4210141448_10,0
4500172908_40,0
4210141420_10,0
4210141420_30,0
4210141420_20,0
4210141438_10,0
4500172925_10,0
4210141446_10,0
4500172908_50,0
4210141421_10,0
4210141421_30,0
4230002802_10,0
4500172944_1,0
4210141432_10,0
4500172912_70,0
4210141424_40,0
4210141429_130,0
4210141429_120,0
4500172940_1,0
4210141429_110,0
4300013161_10,0
4210141366_10,0
4210141429_100,0
4210141436_10,0
4210141429_70,0
4000006669_10,0
4500172898_10,0
4210141339_10,0
4210141429_140,0
4500172898_20,0
4300013163_10,0
4210141429_60,0
4300013162_10,0
4500172929_20,0
4210141431_10,0
4500172929_10,0
4210141422_10,0
4210141439_10,0
4500172902_1,0
4210141429_50,0
4500172903_1,0
4210141429_90,0
4500172898_40,0
4210141423_10,0
4500172935_10,0
4210141429_160,0
4210141429_10,0
4210141429_150,0
4210141429_20,0
45005996_10,0
4300013167_10,0
4220039953_10,0
4300013166_10,0
4300012865_10,0
4220039975_10,0
4500172914_10,0
4500172917_10,0
4500172923_70,0
6000037741_10,0
4500172923_80,0
4500172923_10,0
4500172923_20,0
4500172924_1,0
4500172923_40,0
4210141429_30,0
4210141429_40,0
4500172923_50,0
4500172923_60,0
4220039968_10,0
4230002767_40,0
4210141450_10,0
4500172898_80,0
4500172923_30,0
4500172898_30,0
4210141429_80,0
4210141445_10,0
4500172910_10,0
4210133565_450,0
4210140519_10,0
4210141430_10,0
4210141453_20,0
4210141453_10,0
4210141453_30,0
4220039972_10,0
4500172909_10,0
4210140104_10,0
4210141440_10,0
4500172945_1,0
4500169662_10,0
4500172937_1,0
4210140519_20,0
4000006769_10,0
45005978_10,0
4210141424_70,0
4500172920_10,0
4210141441_10,0
4500172946_1,0
4210141427_10,0
4210141447_10,0
4500172942_1,0
4210141433_10,0
4210141435_10,0
6000037743_10,0
4500172941_1,0
4210141151_10,0
4210141440_20,0
4500172873_10,0
4500172961_30,0
4210141477_10,0
4210141504_10,0
4210141467_10,0
4500172961_80,0
4500172961_50,0
4500172961_70,0
4210141491_10,0
4210141468_10,0
4500172967_1,0
4500172901_40,0
4210141468_20,0
4210141470_10,0
4210141474_10,0
4220039976_10,0
4220039987_10,0
4500172961_10,0
4500172976_10,0
6000037752_10,0
4500172976_130,0
4500172976_80,0
4500172976_60,0
4500172976_50,0
4500172971_10,0
4500172971_30,0
4500172971_20,0
4220038581_10,0
4500172960_10,0
4500172976_40,0
4500172901_50,0
4210141508_10,0
4500172976_30,0
4500173009_1,0
4220039980_10,0
4500172961_60,0
4500172961_110,0
4500172961_40,0
4210141499_10,0
4300013168_40,0
4500172961_90,0
4500172961_20,0
4500172976_140,0
4300013170_10,0
4500172976_70,0
4300013168_50,0
4300013169_10,0
4300013168_10,0
4500172995_1,0
4500172961_100,0
4210141498_10,0
4210141266_20,0
4300013168_20,0
4500172979_70,0
4500172979_60,0
4500156930_10,0
4210141481_10,0
4500156930_80,0
4500172954_10,0
4500172954_20,0
4500172979_170,0
4500172954_50,0
4500172954_60,0
4500172954_70,0
4500156930_70,0
4500172954_80,0
4500172954_90,0
4500172954_100,0
4500156930_60,0
4500172954_110,0
4500172996_1,0
4500173002_1,0
4500172979_190,0
4220039921_10,0
6000037747_10,0
4210141424_100,0
6000037748_10,0
4210141424_110,0
4220038513_20,0
4210141469_10,0
4500172963_10,0
4220039984_10,0
4500172979_160,0
6000037750_10,0
4500172979_200,0
4500172979_180,0
4500172979_130,0
4500172979_100,0
4500172979_50,0
4500172978_10,0
4500172979_40,0
4500172979_30,0
4500172901_30,0
4300013168_30,0
6000037751_10,0
